Planet's parameters | R_planet [Rj] :   1.0000   |  M_planet [Mj] :   1.0000   | a initial [au] :  1.500   | e initial [ø] :0.00   | omega_planet [rad/s] : 7.00E-05   | Q_p : 1.00E+05   | alpha_p : 0.26   | k2dt_planet : 1.00E-02
Environment parameters | Stellar model :   Stellar_models/m1.5_FeH0_4.14_schroeder_final.hr   | T_wind [K] :  2500.   | wind_speed [m/s] :  5000.   | mu : 1.38   | omega_star : 1.00E-07
Programmatical parameters | Sekhmet version : 5.1   | time0 [yr] : 2.560E+09   | max_duration [yr] : 1.000E+08   | max. rel. variat. a and e : 1.00E-02   | formalism : 3
time                 M_star      R_eff_star      L_star      dot_M_star       M_env        R_env            a           dot_a          e         omega_planet   omega_star
[yr]                 [M_Sun]      [R_Sun]        [L_Sun]     [M_Sun/yr]      [M_Sun]       [R_Sun]        [au]         [au/yr]        [ø]          [rad/s]        [rad/s]
2.6513303867E+09   1.43666E+00   1.15240E+02   1.70598E+03  -2.11801E-08   1.00042E+00   8.21396E-01   1.22957E+00  -1.14713E-06   0.00000E+00   7.00000E-05   5.12980E-10
2.6513303884E+09   1.43666E+00   1.15240E+02   1.70598E+03  -2.11801E-08   1.00042E+00   8.21396E-01   1.22957E+00  -1.14714E-06   0.00000E+00   7.00000E-05   5.12974E-10
2.6513303902E+09   1.43666E+00   1.15240E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21396E-01   1.22957E+00  -1.14715E-06   0.00000E+00   7.00000E-05   5.12968E-10
2.6513303919E+09   1.43666E+00   1.15240E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21397E-01   1.22957E+00  -1.14716E-06   0.00000E+00   7.00000E-05   5.12963E-10
2.6513303936E+09   1.43666E+00   1.15240E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21397E-01   1.22957E+00  -1.14717E-06   0.00000E+00   7.00000E-05   5.12957E-10
2.6513303954E+09   1.43666E+00   1.15240E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21397E-01   1.22956E+00  -1.14718E-06   0.00000E+00   7.00000E-05   5.12952E-10
2.6513303971E+09   1.43666E+00   1.15241E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21397E-01   1.22956E+00  -1.14720E-06   0.00000E+00   7.00000E-05   5.12946E-10
2.6513303988E+09   1.43666E+00   1.15241E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21398E-01   1.22956E+00  -1.14721E-06   0.00000E+00   7.00000E-05   5.12940E-10
2.6513304005E+09   1.43666E+00   1.15241E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21398E-01   1.22956E+00  -1.14722E-06   0.00000E+00   7.00000E-05   5.12935E-10
2.6513304023E+09   1.43666E+00   1.15241E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21398E-01   1.22956E+00  -1.14723E-06   0.00000E+00   7.00000E-05   5.12929E-10
2.6513304040E+09   1.43666E+00   1.15241E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21399E-01   1.22955E+00  -1.14724E-06   0.00000E+00   7.00000E-05   5.12924E-10
2.6513304057E+09   1.43666E+00   1.15241E+02   1.70599E+03  -2.11801E-08   1.00042E+00   8.21399E-01   1.22955E+00  -1.14725E-06   0.00000E+00   7.00000E-05   5.12918E-10
2.6513304075E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21399E-01   1.22955E+00  -1.14726E-06   0.00000E+00   7.00000E-05   5.12912E-10
2.6513304092E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21400E-01   1.22955E+00  -1.14727E-06   0.00000E+00   7.00000E-05   5.12907E-10
2.6513304109E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21400E-01   1.22955E+00  -1.14728E-06   0.00000E+00   7.00000E-05   5.12901E-10
2.6513304126E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21400E-01   1.22954E+00  -1.14730E-06   0.00000E+00   7.00000E-05   5.12896E-10
2.6513304144E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21400E-01   1.22954E+00  -1.14731E-06   0.00000E+00   7.00000E-05   5.12890E-10
2.6513304161E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21401E-01   1.22954E+00  -1.14732E-06   0.00000E+00   7.00000E-05   5.12884E-10
2.6513304178E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21401E-01   1.22954E+00  -1.14733E-06   0.00000E+00   7.00000E-05   5.12879E-10
2.6513304196E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21401E-01   1.22954E+00  -1.14734E-06   0.00000E+00   7.00000E-05   5.12873E-10
2.6513304213E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21402E-01   1.22953E+00  -1.14735E-06   0.00000E+00   7.00000E-05   5.12868E-10
2.6513304230E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21402E-01   1.22953E+00  -1.14736E-06   0.00000E+00   7.00000E-05   5.12862E-10
2.6513304247E+09   1.43666E+00   1.15241E+02   1.70600E+03  -2.11801E-08   1.00042E+00   8.21402E-01   1.22953E+00  -1.14737E-06   0.00000E+00   7.00000E-05   5.12856E-10
2.6513304265E+09   1.43666E+00   1.15241E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21403E-01   1.22953E+00  -1.14738E-06   0.00000E+00   7.00000E-05   5.12851E-10
2.6513304282E+09   1.43666E+00   1.15241E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21403E-01   1.22953E+00  -1.14740E-06   0.00000E+00   7.00000E-05   5.12845E-10
2.6513304299E+09   1.43666E+00   1.15241E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21403E-01   1.22952E+00  -1.14741E-06   0.00000E+00   7.00000E-05   5.12840E-10
2.6513304316E+09   1.43666E+00   1.15241E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21403E-01   1.22952E+00  -1.14742E-06   0.00000E+00   7.00000E-05   5.12834E-10
2.6513304334E+09   1.43666E+00   1.15241E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21404E-01   1.22952E+00  -1.14743E-06   0.00000E+00   7.00000E-05   5.12828E-10
2.6513304351E+09   1.43666E+00   1.15242E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21404E-01   1.22952E+00  -1.14744E-06   0.00000E+00   7.00000E-05   5.12823E-10
2.6513304368E+09   1.43666E+00   1.15242E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21404E-01   1.22952E+00  -1.14745E-06   0.00000E+00   7.00000E-05   5.12817E-10
2.6513304386E+09   1.43666E+00   1.15242E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21405E-01   1.22951E+00  -1.14746E-06   0.00000E+00   7.00000E-05   5.12811E-10
2.6513304403E+09   1.43666E+00   1.15242E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21405E-01   1.22951E+00  -1.14747E-06   0.00000E+00   7.00000E-05   5.12806E-10
2.6513304420E+09   1.43666E+00   1.15242E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21405E-01   1.22951E+00  -1.14748E-06   0.00000E+00   7.00000E-05   5.12800E-10
2.6513304437E+09   1.43666E+00   1.15242E+02   1.70601E+03  -2.11801E-08   1.00042E+00   8.21406E-01   1.22951E+00  -1.14750E-06   0.00000E+00   7.00000E-05   5.12795E-10
2.6513304455E+09   1.43666E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21406E-01   1.22951E+00  -1.14751E-06   0.00000E+00   7.00000E-05   5.12789E-10
2.6513304472E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21406E-01   1.22950E+00  -1.14752E-06   0.00000E+00   7.00000E-05   5.12783E-10
2.6513304489E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21406E-01   1.22950E+00  -1.14753E-06   0.00000E+00   7.00000E-05   5.12778E-10
2.6513304507E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21407E-01   1.22950E+00  -1.14754E-06   0.00000E+00   7.00000E-05   5.12772E-10
2.6513304524E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21407E-01   1.22950E+00  -1.14755E-06   0.00000E+00   7.00000E-05   5.12767E-10
2.6513304541E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21407E-01   1.22950E+00  -1.14756E-06   0.00000E+00   7.00000E-05   5.12761E-10
2.6513304558E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21408E-01   1.22949E+00  -1.14757E-06   0.00000E+00   7.00000E-05   5.12755E-10
2.6513304576E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21408E-01   1.22949E+00  -1.14758E-06   0.00000E+00   7.00000E-05   5.12750E-10
2.6513304593E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21408E-01   1.22949E+00  -1.14760E-06   0.00000E+00   7.00000E-05   5.12744E-10
2.6513304610E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21408E-01   1.22949E+00  -1.14761E-06   0.00000E+00   7.00000E-05   5.12739E-10
2.6513304628E+09   1.43665E+00   1.15242E+02   1.70602E+03  -2.11801E-08   1.00042E+00   8.21409E-01   1.22949E+00  -1.14762E-06   0.00000E+00   7.00000E-05   5.12733E-10
2.6513304645E+09   1.43665E+00   1.15242E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21409E-01   1.22948E+00  -1.14763E-06   0.00000E+00   7.00000E-05   5.12727E-10
2.6513304662E+09   1.43665E+00   1.15242E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21409E-01   1.22948E+00  -1.14764E-06   0.00000E+00   7.00000E-05   5.12722E-10
2.6513304679E+09   1.43665E+00   1.15242E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21410E-01   1.22948E+00  -1.14765E-06   0.00000E+00   7.00000E-05   5.12716E-10
2.6513304697E+09   1.43665E+00   1.15242E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21410E-01   1.22948E+00  -1.14766E-06   0.00000E+00   7.00000E-05   5.12711E-10
2.6513304714E+09   1.43665E+00   1.15242E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21410E-01   1.22948E+00  -1.14767E-06   0.00000E+00   7.00000E-05   5.12705E-10
2.6513304731E+09   1.43665E+00   1.15243E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21411E-01   1.22947E+00  -1.14768E-06   0.00000E+00   7.00000E-05   5.12699E-10
2.6513304748E+09   1.43665E+00   1.15243E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21411E-01   1.22947E+00  -1.14770E-06   0.00000E+00   7.00000E-05   5.12694E-10
2.6513304766E+09   1.43665E+00   1.15243E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21411E-01   1.22947E+00  -1.14771E-06   0.00000E+00   7.00000E-05   5.12688E-10
2.6513304783E+09   1.43665E+00   1.15243E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21411E-01   1.22947E+00  -1.14772E-06   0.00000E+00   7.00000E-05   5.12683E-10
2.6513304800E+09   1.43665E+00   1.15243E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21412E-01   1.22947E+00  -1.14773E-06   0.00000E+00   7.00000E-05   5.12677E-10
2.6513304818E+09   1.43665E+00   1.15243E+02   1.70603E+03  -2.11801E-08   1.00042E+00   8.21412E-01   1.22946E+00  -1.14774E-06   0.00000E+00   7.00000E-05   5.12671E-10
2.6513304835E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21412E-01   1.22946E+00  -1.14775E-06   0.00000E+00   7.00000E-05   5.12666E-10
2.6513304852E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21413E-01   1.22946E+00  -1.14776E-06   0.00000E+00   7.00000E-05   5.12660E-10
2.6513304869E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21413E-01   1.22946E+00  -1.14777E-06   0.00000E+00   7.00000E-05   5.12655E-10
2.6513304887E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21413E-01   1.22946E+00  -1.14778E-06   0.00000E+00   7.00000E-05   5.12649E-10
2.6513304904E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21414E-01   1.22946E+00  -1.14780E-06   0.00000E+00   7.00000E-05   5.12643E-10
2.6513304921E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21414E-01   1.22945E+00  -1.14781E-06   0.00000E+00   7.00000E-05   5.12638E-10
2.6513304939E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21414E-01   1.22945E+00  -1.14782E-06   0.00000E+00   7.00000E-05   5.12632E-10
2.6513304956E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21414E-01   1.22945E+00  -1.14783E-06   0.00000E+00   7.00000E-05   5.12627E-10
2.6513304973E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21415E-01   1.22945E+00  -1.14784E-06   0.00000E+00   7.00000E-05   5.12621E-10
2.6513304990E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21415E-01   1.22945E+00  -1.14785E-06   0.00000E+00   7.00000E-05   5.12615E-10
2.6513305008E+09   1.43665E+00   1.15243E+02   1.70604E+03  -2.11801E-08   1.00042E+00   8.21415E-01   1.22944E+00  -1.14786E-06   0.00000E+00   7.00000E-05   5.12610E-10
2.6513305025E+09   1.43665E+00   1.15243E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21416E-01   1.22944E+00  -1.14787E-06   0.00000E+00   7.00000E-05   5.12604E-10
2.6513305042E+09   1.43665E+00   1.15243E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21416E-01   1.22944E+00  -1.14788E-06   0.00000E+00   7.00000E-05   5.12599E-10
2.6513305060E+09   1.43665E+00   1.15243E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21416E-01   1.22944E+00  -1.14790E-06   0.00000E+00   7.00000E-05   5.12593E-10
2.6513305080E+09   1.43665E+00   1.15243E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21417E-01   1.22943E+00  -1.14791E-06   0.00000E+00   7.00000E-05   5.12586E-10
2.6513305101E+09   1.43665E+00   1.15243E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21417E-01   1.22943E+00  -1.14792E-06   0.00000E+00   7.00000E-05   5.12579E-10
2.6513305122E+09   1.43665E+00   1.15244E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21417E-01   1.22943E+00  -1.14793E-06   0.00000E+00   7.00000E-05   5.12573E-10
2.6513305142E+09   1.43665E+00   1.15244E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21418E-01   1.22943E+00  -1.14795E-06   0.00000E+00   7.00000E-05   5.12566E-10
2.6513305163E+09   1.43665E+00   1.15244E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21418E-01   1.22943E+00  -1.14796E-06   0.00000E+00   7.00000E-05   5.12559E-10
2.6513305184E+09   1.43665E+00   1.15244E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21418E-01   1.22942E+00  -1.14797E-06   0.00000E+00   7.00000E-05   5.12553E-10
2.6513305205E+09   1.43665E+00   1.15244E+02   1.70605E+03  -2.11801E-08   1.00042E+00   8.21419E-01   1.22942E+00  -1.14799E-06   0.00000E+00   7.00000E-05   5.12546E-10
2.6513305225E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21419E-01   1.22942E+00  -1.14800E-06   0.00000E+00   7.00000E-05   5.12539E-10
2.6513305246E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21420E-01   1.22942E+00  -1.14801E-06   0.00000E+00   7.00000E-05   5.12532E-10
2.6513305267E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21420E-01   1.22941E+00  -1.14803E-06   0.00000E+00   7.00000E-05   5.12526E-10
2.6513305288E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21420E-01   1.22941E+00  -1.14804E-06   0.00000E+00   7.00000E-05   5.12519E-10
2.6513305308E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21421E-01   1.22941E+00  -1.14805E-06   0.00000E+00   7.00000E-05   5.12512E-10
2.6513305329E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21421E-01   1.22941E+00  -1.14807E-06   0.00000E+00   7.00000E-05   5.12505E-10
2.6513305350E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21421E-01   1.22940E+00  -1.14808E-06   0.00000E+00   7.00000E-05   5.12499E-10
2.6513305371E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21422E-01   1.22940E+00  -1.14809E-06   0.00000E+00   7.00000E-05   5.12492E-10
2.6513305391E+09   1.43665E+00   1.15244E+02   1.70606E+03  -2.11801E-08   1.00042E+00   8.21422E-01   1.22940E+00  -1.14811E-06   0.00000E+00   7.00000E-05   5.12485E-10
2.6513305412E+09   1.43665E+00   1.15244E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21422E-01   1.22940E+00  -1.14812E-06   0.00000E+00   7.00000E-05   5.12479E-10
2.6513305433E+09   1.43665E+00   1.15244E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21423E-01   1.22939E+00  -1.14813E-06   0.00000E+00   7.00000E-05   5.12472E-10
2.6513305454E+09   1.43665E+00   1.15244E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21423E-01   1.22939E+00  -1.14815E-06   0.00000E+00   7.00000E-05   5.12465E-10
2.6513305474E+09   1.43665E+00   1.15244E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21423E-01   1.22939E+00  -1.14816E-06   0.00000E+00   7.00000E-05   5.12458E-10
2.6513305495E+09   1.43665E+00   1.15245E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21424E-01   1.22939E+00  -1.14817E-06   0.00000E+00   7.00000E-05   5.12452E-10
2.6513305516E+09   1.43665E+00   1.15245E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21424E-01   1.22938E+00  -1.14819E-06   0.00000E+00   7.00000E-05   5.12445E-10
2.6513305536E+09   1.43665E+00   1.15245E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21425E-01   1.22938E+00  -1.14820E-06   0.00000E+00   7.00000E-05   5.12438E-10
2.6513305557E+09   1.43665E+00   1.15245E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21425E-01   1.22938E+00  -1.14821E-06   0.00000E+00   7.00000E-05   5.12431E-10
2.6513305578E+09   1.43665E+00   1.15245E+02   1.70607E+03  -2.11801E-08   1.00042E+00   8.21425E-01   1.22938E+00  -1.14823E-06   0.00000E+00   7.00000E-05   5.12425E-10
2.6513305599E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21426E-01   1.22938E+00  -1.14824E-06   0.00000E+00   7.00000E-05   5.12418E-10
2.6513305619E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21426E-01   1.22937E+00  -1.14825E-06   0.00000E+00   7.00000E-05   5.12411E-10
2.6513305640E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21426E-01   1.22937E+00  -1.14827E-06   0.00000E+00   7.00000E-05   5.12405E-10
2.6513305661E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21427E-01   1.22937E+00  -1.14828E-06   0.00000E+00   7.00000E-05   5.12398E-10
2.6513305682E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21427E-01   1.22937E+00  -1.14829E-06   0.00000E+00   7.00000E-05   5.12391E-10
2.6513305702E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21427E-01   1.22936E+00  -1.14831E-06   0.00000E+00   7.00000E-05   5.12384E-10
2.6513305723E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21428E-01   1.22936E+00  -1.14832E-06   0.00000E+00   7.00000E-05   5.12378E-10
2.6513305744E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21428E-01   1.22936E+00  -1.14833E-06   0.00000E+00   7.00000E-05   5.12371E-10
2.6513305765E+09   1.43665E+00   1.15245E+02   1.70608E+03  -2.11801E-08   1.00042E+00   8.21428E-01   1.22936E+00  -1.14835E-06   0.00000E+00   7.00000E-05   5.12364E-10
2.6513305785E+09   1.43665E+00   1.15245E+02   1.70609E+03  -2.11801E-08   1.00042E+00   8.21429E-01   1.22935E+00  -1.14836E-06   0.00000E+00   7.00000E-05   5.12357E-10
2.6513305806E+09   1.43665E+00   1.15245E+02   1.70609E+03  -2.11801E-08   1.00042E+00   8.21429E-01   1.22935E+00  -1.14837E-06   0.00000E+00   7.00000E-05   5.12351E-10
2.6513305827E+09   1.43665E+00   1.15245E+02   1.70609E+03  -2.11801E-08   1.00042E+00   8.21430E-01   1.22935E+00  -1.14839E-06   0.00000E+00   7.00000E-05   5.12344E-10
2.6513305847E+09   1.43665E+00   1.15245E+02   1.70609E+03  -2.11801E-08   1.00042E+00   8.21430E-01   1.22935E+00  -1.14840E-06   0.00000E+00   7.00000E-05   5.12337E-10
2.6513305868E+09   1.43665E+00   1.15246E+02   1.70609E+03  -2.11801E-08   1.00041E+00   8.21430E-01   1.22934E+00  -1.14841E-06   0.00000E+00   7.00000E-05   5.12331E-10
2.6513305889E+09   1.43665E+00   1.15246E+02   1.70609E+03  -2.11801E-08   1.00041E+00   8.21431E-01   1.22934E+00  -1.14843E-06   0.00000E+00   7.00000E-05   5.12324E-10
2.6513305910E+09   1.43665E+00   1.15246E+02   1.70609E+03  -2.11801E-08   1.00041E+00   8.21431E-01   1.22934E+00  -1.14844E-06   0.00000E+00   7.00000E-05   5.12317E-10
2.6513305930E+09   1.43665E+00   1.15246E+02   1.70609E+03  -2.11801E-08   1.00041E+00   8.21431E-01   1.22934E+00  -1.14845E-06   0.00000E+00   7.00000E-05   5.12310E-10
2.6513305951E+09   1.43665E+00   1.15246E+02   1.70609E+03  -2.11801E-08   1.00041E+00   8.21432E-01   1.22933E+00  -1.14847E-06   0.00000E+00   7.00000E-05   5.12304E-10
2.6513305972E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21432E-01   1.22933E+00  -1.14848E-06   0.00000E+00   7.00000E-05   5.12297E-10
2.6513305993E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21432E-01   1.22933E+00  -1.14849E-06   0.00000E+00   7.00000E-05   5.12290E-10
2.6513306013E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21433E-01   1.22933E+00  -1.14851E-06   0.00000E+00   7.00000E-05   5.12283E-10
2.6513306034E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21433E-01   1.22933E+00  -1.14852E-06   0.00000E+00   7.00000E-05   5.12277E-10
2.6513306055E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21434E-01   1.22932E+00  -1.14853E-06   0.00000E+00   7.00000E-05   5.12270E-10
2.6513306076E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21434E-01   1.22932E+00  -1.14855E-06   0.00000E+00   7.00000E-05   5.12263E-10
2.6513306096E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21434E-01   1.22932E+00  -1.14856E-06   0.00000E+00   7.00000E-05   5.12257E-10
2.6513306117E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21435E-01   1.22932E+00  -1.14857E-06   0.00000E+00   7.00000E-05   5.12250E-10
2.6513306138E+09   1.43665E+00   1.15246E+02   1.70610E+03  -2.11801E-08   1.00041E+00   8.21435E-01   1.22931E+00  -1.14859E-06   0.00000E+00   7.00000E-05   5.12243E-10
2.6513306159E+09   1.43665E+00   1.15246E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21435E-01   1.22931E+00  -1.14860E-06   0.00000E+00   7.00000E-05   5.12236E-10
2.6513306179E+09   1.43665E+00   1.15246E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21436E-01   1.22931E+00  -1.14861E-06   0.00000E+00   7.00000E-05   5.12230E-10
2.6513306200E+09   1.43665E+00   1.15246E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21436E-01   1.22931E+00  -1.14863E-06   0.00000E+00   7.00000E-05   5.12223E-10
2.6513306221E+09   1.43665E+00   1.15246E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21436E-01   1.22930E+00  -1.14864E-06   0.00000E+00   7.00000E-05   5.12216E-10
2.6513306241E+09   1.43665E+00   1.15246E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21437E-01   1.22930E+00  -1.14865E-06   0.00000E+00   7.00000E-05   5.12209E-10
2.6513306262E+09   1.43665E+00   1.15247E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21437E-01   1.22930E+00  -1.14867E-06   0.00000E+00   7.00000E-05   5.12203E-10
2.6513306283E+09   1.43665E+00   1.15247E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21437E-01   1.22930E+00  -1.14868E-06   0.00000E+00   7.00000E-05   5.12196E-10
2.6513306304E+09   1.43665E+00   1.15247E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21438E-01   1.22929E+00  -1.14869E-06   0.00000E+00   7.00000E-05   5.12189E-10
2.6513306324E+09   1.43665E+00   1.15247E+02   1.70611E+03  -2.11801E-08   1.00041E+00   8.21438E-01   1.22929E+00  -1.14871E-06   0.00000E+00   7.00000E-05   5.12183E-10
2.6513306345E+09   1.43665E+00   1.15247E+02   1.70612E+03  -2.11801E-08   1.00041E+00   8.21439E-01   1.22929E+00  -1.14872E-06   0.00000E+00   7.00000E-05   5.12176E-10
2.6513306366E+09   1.43665E+00   1.15247E+02   1.70612E+03  -2.11801E-08   1.00041E+00   8.21439E-01   1.22929E+00  -1.14873E-06   0.00000E+00   7.00000E-05   5.12169E-10
2.6513306387E+09   1.43665E+00   1.15247E+02   1.70612E+03  -2.11801E-08   1.00041E+00   8.21439E-01   1.22928E+00  -1.14875E-06   0.00000E+00   7.00000E-05   5.12162E-10
2.6513306407E+09   1.43665E+00   1.15247E+02   1.70612E+03  -2.11801E-08   1.00041E+00   8.21440E-01   1.22928E+00  -1.14876E-06   0.00000E+00   7.00000E-05   5.12156E-10
