Planet's parameters | R_planet [Rj] :   1.0000   |  M_planet [Mj] :   1.0000   | a initial [au] :  2.000   | e initial [ø] :0.00   | omega_planet [rad/s] : 7.00E-05   | Q_p : 1.00E+05   | alpha_p : 0.26   | k2dt_planet : 1.00E-02
Environment parameters | Stellar model :   Stellar_models/m1.5_FeH0_4.14_schroeder_final.hr   | T_wind [K] :  2500.   | wind_speed [m/s] :  5000.   | mu : 1.38   | omega_star : 1.00E-07
Programmatical parameters | Sekhmet version : 5.1   | time0 [yr] : 2.560E+09   | max_duration [yr] : 1.000E+08   | max. rel. variat. a and e : 1.00E-02   | formalism : 3
time                 M_star      R_eff_star      L_star      dot_M_star       M_env        R_env            a           dot_a          e         omega_planet   omega_star
[yr]                 [M_Sun]      [R_Sun]        [L_Sun]     [M_Sun/yr]      [M_Sun]       [R_Sun]        [au]         [au/yr]        [ø]          [rad/s]        [rad/s]
2.6529225140E+09   1.38299E+00   1.51922E+01   8.48710E+01  -1.17299E-10   7.44351E-01   2.40809E+00   1.77088E+00   1.65165E-10   0.00000E+00   7.00000E-05   1.05994E-09
2.6529242191E+09   1.38299E+00   1.50683E+01   8.39074E+01  -1.12943E-10   7.42360E-01   2.40863E+00   1.77088E+00   1.59033E-10   0.00000E+00   7.00000E-05   1.06945E-09
2.6529251045E+09   1.38299E+00   1.50063E+01   8.33931E+01  -1.12943E-10   7.41231E-01   2.41089E+00   1.77088E+00   1.59033E-10   0.00000E+00   7.00000E-05   1.07447E-09
2.6529259899E+09   1.38299E+00   1.49443E+01   8.28788E+01  -1.10187E-10   7.40102E-01   2.41314E+00   1.77088E+00   1.55152E-10   0.00000E+00   7.00000E-05   1.07934E-09
2.6529268974E+09   1.38299E+00   1.48831E+01   8.23526E+01  -1.10187E-10   7.38974E-01   2.41559E+00   1.77088E+00   1.55152E-10   0.00000E+00   7.00000E-05   1.08440E-09
2.6529278050E+09   1.38299E+00   1.48219E+01   8.18265E+01  -1.07348E-10   7.37845E-01   2.41804E+00   1.77088E+00   1.51155E-10   0.00000E+00   7.00000E-05   1.08947E-09
2.6529287365E+09   1.38299E+00   1.47594E+01   8.13003E+01  -1.07348E-10   7.37093E-01   2.41475E+00   1.77088E+00   1.51156E-10   0.00000E+00   7.00000E-05   1.09475E-09
2.6529296681E+09   1.38299E+00   1.46968E+01   8.07742E+01  -1.09792E-10   7.36340E-01   2.41146E+00   1.77088E+00   1.54598E-10   0.00000E+00   7.00000E-05   1.09983E-09
2.6529306244E+09   1.38299E+00   1.46355E+01   8.02346E+01  -1.09792E-10   7.35588E-01   2.40863E+00   1.77089E+00   1.54599E-10   0.00000E+00   7.00000E-05   1.10514E-09
2.6529315808E+09   1.38299E+00   1.45741E+01   7.96950E+01  -1.06908E-10   7.34835E-01   2.40580E+00   1.77089E+00   1.50538E-10   0.00000E+00   7.00000E-05   1.11020E-09
2.6529325629E+09   1.38299E+00   1.45140E+01   7.91802E+01  -1.06908E-10   7.33330E-01   2.41421E+00   1.77089E+00   1.50538E-10   0.00000E+00   7.00000E-05   1.11549E-09
2.6529335451E+09   1.38299E+00   1.44540E+01   7.86655E+01  -9.91129E-11   7.31826E-01   2.42263E+00   1.77089E+00   1.39561E-10   0.00000E+00   7.00000E-05   1.12080E-09
2.6529345540E+09   1.38299E+00   1.43922E+01   7.81501E+01  -9.91129E-11   7.30697E-01   2.42544E+00   1.77089E+00   1.39561E-10   0.00000E+00   7.00000E-05   1.12635E-09
2.6529355630E+09   1.38299E+00   1.43305E+01   7.76347E+01  -1.01219E-10   7.29568E-01   2.42825E+00   1.77089E+00   1.42528E-10   0.00000E+00   7.00000E-05   1.13151E-09
2.6529366003E+09   1.38299E+00   1.42715E+01   7.71291E+01  -1.01219E-10   7.29568E-01   2.41629E+00   1.77089E+00   1.42528E-10   0.00000E+00   7.00000E-05   1.13690E-09
2.6529376377E+09   1.38299E+00   1.42126E+01   7.66235E+01  -9.84529E-11   7.29568E-01   2.40434E+00   1.77089E+00   1.38632E-10   0.00000E+00   7.00000E-05   1.14222E-09
2.6529387042E+09   1.38299E+00   1.41528E+01   7.61289E+01  -9.84529E-11   7.28722E-01   2.40441E+00   1.77089E+00   1.38633E-10   0.00000E+00   7.00000E-05   1.14779E-09
2.6529397707E+09   1.38299E+00   1.40929E+01   7.56342E+01  -1.00324E-10   7.27875E-01   2.40448E+00   1.77089E+00   1.41268E-10   0.00000E+00   7.00000E-05   1.15307E-09
2.6529408671E+09   1.38299E+00   1.40346E+01   7.52091E+01  -1.00324E-10   7.26746E-01   2.40912E+00   1.77089E+00   1.41268E-10   0.00000E+00   7.00000E-05   1.15858E-09
2.6529419636E+09   1.38299E+00   1.39763E+01   7.47840E+01  -9.31057E-11   7.25618E-01   2.41377E+00   1.77089E+00   1.31104E-10   0.00000E+00   7.00000E-05   1.16377E-09
2.6529430913E+09   1.38299E+00   1.39197E+01   7.43162E+01  -9.31057E-11   7.24583E-01   2.41783E+00   1.77089E+00   1.31104E-10   0.00000E+00   7.00000E-05   1.16919E-09
2.6529442191E+09   1.38299E+00   1.38632E+01   7.38483E+01  -9.46196E-11   7.23549E-01   2.42188E+00   1.77089E+00   1.33236E-10   0.00000E+00   7.00000E-05   1.17423E-09
2.6529453816E+09   1.38299E+00   1.38089E+01   7.33881E+01  -9.46196E-11   7.23549E-01   2.41314E+00   1.77089E+00   1.33236E-10   0.00000E+00   7.00000E-05   1.17950E-09
2.6529465442E+09   1.38299E+00   1.37546E+01   7.29279E+01  -9.60695E-11   7.23548E-01   2.40439E+00   1.77089E+00   1.35278E-10   0.00000E+00   7.00000E-05   1.18435E-09
2.6529477412E+09   1.38299E+00   1.37030E+01   7.25038E+01  -9.60695E-11   7.23548E-01   2.39685E+00   1.77089E+00   1.35278E-10   0.00000E+00   7.00000E-05   1.18941E-09
2.6529489383E+09   1.38299E+00   1.36514E+01   7.20798E+01  -8.95693E-11   7.23548E-01   2.38932E+00   1.77089E+00   1.26125E-10   0.00000E+00   7.00000E-05   1.19398E-09
2.6529501664E+09   1.38299E+00   1.36033E+01   7.16753E+01  -8.95693E-11   7.23548E-01   2.38311E+00   1.77089E+00   1.26125E-10   0.00000E+00   7.00000E-05   1.19873E-09
2.6529513945E+09   1.38299E+00   1.35551E+01   7.12707E+01  -9.05833E-11   7.23548E-01   2.37690E+00   1.77089E+00   1.27553E-10   0.00000E+00   7.00000E-05   1.20293E-09
2.6529526640E+09   1.38299E+00   1.35107E+01   7.08927E+01  -9.05833E-11   7.23548E-01   2.37207E+00   1.77089E+00   1.27553E-10   0.00000E+00   7.00000E-05   1.20732E-09
2.6529539336E+09   1.38299E+00   1.34664E+01   7.05147E+01  -8.66486E-11   7.23548E-01   2.36724E+00   1.77089E+00   1.22013E-10   0.00000E+00   7.00000E-05   1.21079E-09
2.6529565880E+09   1.38299E+00   1.33906E+01   6.99204E+01  -8.66486E-11   7.23548E-01   2.36193E+00   1.77089E+00   1.22013E-10   0.00000E+00   7.00000E-05   1.21820E-09
2.6529592424E+09   1.38299E+00   1.33149E+01   6.93262E+01  -8.69859E-11   7.23547E-01   2.35661E+00   1.77089E+00   1.22488E-10   0.00000E+00   7.00000E-05   1.22271E-09
2.6529620589E+09   1.38299E+00   1.32624E+01   6.88741E+01  -8.69859E-11   7.24582E-01   2.34459E+00   1.77089E+00   1.22488E-10   0.00000E+00   7.00000E-05   1.22755E-09
2.6529648755E+09   1.38299E+00   1.32098E+01   6.84221E+01  -8.55078E-11   7.25616E-01   2.33256E+00   1.77089E+00   1.20407E-10   0.00000E+00   7.00000E-05   1.22505E-09
2.6529762195E+09   1.38298E+00   1.32639E+01   6.87804E+01  -8.55078E-11   7.34925E-01   2.26590E+00   1.77089E+00   1.20407E-10   0.00000E+00   7.00000E-05   1.21524E-09
2.6529875635E+09   1.38298E+00   1.33181E+01   6.91386E+01  -8.97197E-11   7.44235E-01   2.19923E+00   1.77089E+00   1.26338E-10   0.00000E+00   7.00000E-05   1.18378E-09
2.6529912973E+09   1.38298E+00   1.34047E+01   6.98426E+01  -8.97197E-11   7.46706E-01   2.19188E+00   1.77089E+00   1.26338E-10   0.00000E+00   7.00000E-05   1.17371E-09
2.6529950312E+09   1.38298E+00   1.34913E+01   7.05467E+01  -9.17525E-11   7.49177E-01   2.18453E+00   1.77089E+00   1.29200E-10   0.00000E+00   7.00000E-05   1.16279E-09
2.6529969930E+09   1.38298E+00   1.35428E+01   7.09626E+01  -9.17525E-11   7.50818E-01   2.17542E+00   1.77089E+00   1.29200E-10   0.00000E+00   7.00000E-05   1.15715E-09
2.6529989548E+09   1.38298E+00   1.35944E+01   7.13786E+01  -9.12679E-11   7.52459E-01   2.16630E+00   1.77089E+00   1.28518E-10   0.00000E+00   7.00000E-05   1.15078E-09
2.6530009818E+09   1.38298E+00   1.36556E+01   7.18726E+01  -9.12679E-11   7.53801E-01   2.16233E+00   1.77089E+00   1.28518E-10   0.00000E+00   7.00000E-05   1.14431E-09
2.6530030088E+09   1.38298E+00   1.37168E+01   7.23666E+01  -9.53107E-11   7.55144E-01   2.15836E+00   1.77089E+00   1.34210E-10   0.00000E+00   7.00000E-05   1.13790E-09
2.6530051072E+09   1.38298E+00   1.37810E+01   7.28813E+01  -9.53107E-11   7.56188E-01   2.15794E+00   1.77089E+00   1.34210E-10   0.00000E+00   7.00000E-05   1.13139E-09
2.6530072056E+09   1.38298E+00   1.38451E+01   7.33960E+01  -9.67296E-11   7.57232E-01   2.15751E+00   1.77089E+00   1.36208E-10   0.00000E+00   7.00000E-05   1.12517E-09
2.6530093766E+09   1.38298E+00   1.39097E+01   7.39491E+01  -9.67296E-11   7.58425E-01   2.15402E+00   1.77090E+00   1.36208E-10   0.00000E+00   7.00000E-05   1.11885E-09
2.6530115476E+09   1.38298E+00   1.39743E+01   7.45022E+01  -1.00044E-10   7.59618E-01   2.15052E+00   1.77090E+00   1.40876E-10   0.00000E+00   7.00000E-05   1.11205E-09
2.6530137966E+09   1.38298E+00   1.40475E+01   7.50910E+01  -1.00044E-10   7.60812E-01   2.14767E+00   1.77090E+00   1.40876E-10   0.00000E+00   7.00000E-05   1.10515E-09
2.6530160456E+09   1.38298E+00   1.41206E+01   7.56799E+01  -1.00936E-10   7.62005E-01   2.14483E+00   1.77090E+00   1.42131E-10   0.00000E+00   7.00000E-05   1.09873E-09
2.6530183738E+09   1.38298E+00   1.41925E+01   7.62451E+01  -1.00936E-10   7.62751E-01   2.14719E+00   1.77090E+00   1.42131E-10   0.00000E+00   7.00000E-05   1.09221E-09
2.6530207020E+09   1.38298E+00   1.42644E+01   7.68102E+01  -1.03541E-10   7.63496E-01   2.14956E+00   1.77090E+00   1.45799E-10   0.00000E+00   7.00000E-05   1.08610E-09
2.6530231165E+09   1.38298E+00   1.43354E+01   7.74107E+01  -1.03541E-10   7.63496E-01   2.16219E+00   1.77090E+00   1.45799E-10   0.00000E+00   7.00000E-05   1.07989E-09
2.6530255310E+09   1.38298E+00   1.44064E+01   7.80111E+01  -1.05888E-10   7.63496E-01   2.17482E+00   1.77090E+00   1.49103E-10   0.00000E+00   7.00000E-05   1.07394E-09
2.6530280336E+09   1.38298E+00   1.44782E+01   7.86022E+01  -1.05888E-10   7.64987E-01   2.16420E+00   1.77090E+00   1.49103E-10   0.00000E+00   7.00000E-05   1.06789E-09
2.6530305363E+09   1.38298E+00   1.45499E+01   7.91934E+01  -1.07715E-10   7.66479E-01   2.15357E+00   1.77090E+00   1.51676E-10   0.00000E+00   7.00000E-05   1.06247E-09
2.6530331357E+09   1.38298E+00   1.46178E+01   7.97765E+01  -1.07715E-10   7.66479E-01   2.16426E+00   1.77090E+00   1.51675E-10   0.00000E+00   7.00000E-05   1.05694E-09
2.6530357352E+09   1.38298E+00   1.46857E+01   8.03597E+01  -1.09094E-10   7.66478E-01   2.17494E+00   1.77090E+00   1.53616E-10   0.00000E+00   7.00000E-05   1.05197E-09
2.6530384393E+09   1.38298E+00   1.47502E+01   8.09081E+01  -1.09094E-10   7.66478E-01   2.18444E+00   1.77090E+00   1.53616E-10   0.00000E+00   7.00000E-05   1.04690E-09
2.6530411434E+09   1.38298E+00   1.48147E+01   8.14565E+01  -1.13391E-10   7.66478E-01   2.19393E+00   1.77090E+00   1.59667E-10   0.00000E+00   7.00000E-05   1.04248E-09
2.6530439655E+09   1.38298E+00   1.48744E+01   8.19915E+01  -1.13391E-10   7.67820E-01   2.18073E+00   1.77090E+00   1.59667E-10   0.00000E+00   7.00000E-05   1.03793E-09
2.6530467876E+09   1.38298E+00   1.49341E+01   8.25265E+01  -1.13398E-10   7.69163E-01   2.16753E+00   1.77090E+00   1.59676E-10   0.00000E+00   7.00000E-05   1.03408E-09
2.6530497418E+09   1.38298E+00   1.49883E+01   8.29716E+01  -1.13398E-10   7.69162E-01   2.17379E+00   1.77090E+00   1.59676E-10   0.00000E+00   7.00000E-05   1.03010E-09
2.6530526960E+09   1.38298E+00   1.50426E+01   8.34167E+01  -1.15841E-10   7.69162E-01   2.18004E+00   1.77090E+00   1.63117E-10   0.00000E+00   7.00000E-05   1.02663E-09
2.6530558037E+09   1.38298E+00   1.50932E+01   8.38612E+01  -1.15841E-10   7.69161E-01   2.18486E+00   1.77090E+00   1.63116E-10   0.00000E+00   7.00000E-05   1.02304E-09
2.6530589114E+09   1.38298E+00   1.51438E+01   8.43056E+01  -1.17921E-10   7.69161E-01   2.18968E+00   1.77090E+00   1.66045E-10   0.00000E+00   7.00000E-05   1.02069E-09
2.6530657804E+09   1.38298E+00   1.52210E+01   8.49820E+01  -1.17921E-10   7.69160E-01   2.19209E+00   1.77090E+00   1.66045E-10   0.00000E+00   7.00000E-05   1.01560E-09
2.6530726494E+09   1.38297E+00   1.52982E+01   8.56583E+01  -1.18853E-10   7.69159E-01   2.19449E+00   1.77091E+00   1.67357E-10   0.00000E+00   7.00000E-05   1.01451E-09
2.6530780342E+09   1.38297E+00   1.53238E+01   8.59137E+01  -1.18853E-10   7.67518E-01   2.20649E+00   1.77091E+00   1.67357E-10   0.00000E+00   7.00000E-05   1.01366E-09
2.6530834190E+09   1.38297E+00   1.53494E+01   8.61691E+01  -1.19261E-10   7.65876E-01   2.21849E+00   1.77091E+00   1.67932E-10   0.00000E+00   7.00000E-05   1.01955E-09
2.6530902946E+09   1.38297E+00   1.52895E+01   8.57716E+01  -1.19261E-10   7.58714E-01   2.26070E+00   1.77091E+00   1.67932E-10   0.00000E+00   7.00000E-05   1.02727E-09
2.6530971703E+09   1.38297E+00   1.52296E+01   8.53741E+01  -1.17231E-10   7.51552E-01   2.30292E+00   1.77091E+00   1.65073E-10   0.00000E+00   7.00000E-05   1.04406E-09
2.6530994308E+09   1.38297E+00   1.51700E+01   8.48985E+01  -1.17231E-10   7.47887E-01   2.32971E+00   1.77091E+00   1.65074E-10   0.00000E+00   7.00000E-05   1.04969E-09
2.6531016913E+09   1.38297E+00   1.51103E+01   8.44229E+01  -1.14741E-10   7.44222E-01   2.35651E+00   1.77091E+00   1.61569E-10   0.00000E+00   7.00000E-05   1.05618E-09
2.6531034343E+09   1.38297E+00   1.50552E+01   8.39756E+01  -1.14741E-10   7.42153E-01   2.36409E+00   1.77091E+00   1.61569E-10   0.00000E+00   7.00000E-05   1.06128E-09
2.6531051774E+09   1.38297E+00   1.50002E+01   8.35283E+01  -1.13007E-10   7.40084E-01   2.37168E+00   1.77091E+00   1.59127E-10   0.00000E+00   7.00000E-05   1.06674E-09
2.6531069914E+09   1.38297E+00   1.49377E+01   8.30196E+01  -1.13007E-10   7.38203E-01   2.37501E+00   1.77091E+00   1.59127E-10   0.00000E+00   7.00000E-05   1.07254E-09
2.6531088055E+09   1.38297E+00   1.48752E+01   8.25109E+01  -1.12870E-10   7.36322E-01   2.37835E+00   1.77091E+00   1.58935E-10   0.00000E+00   7.00000E-05   1.07856E-09
2.6531107103E+09   1.38297E+00   1.48069E+01   8.19475E+01  -1.12870E-10   7.34064E-01   2.38585E+00   1.77091E+00   1.58935E-10   0.00000E+00   7.00000E-05   1.08500E-09
2.6531126152E+09   1.38297E+00   1.47386E+01   8.13840E+01  -1.06772E-10   7.31807E-01   2.39336E+00   1.77091E+00   1.50349E-10   0.00000E+00   7.00000E-05   1.09153E-09
2.6531145820E+09   1.38297E+00   1.46672E+01   8.07917E+01  -1.06772E-10   7.28703E-01   2.41233E+00   1.77091E+00   1.50350E-10   0.00000E+00   7.00000E-05   1.09841E-09
2.6531165488E+09   1.38297E+00   1.45957E+01   8.01994E+01  -1.06356E-10   7.25600E-01   2.43129E+00   1.77091E+00   1.49764E-10   0.00000E+00   7.00000E-05   1.10532E-09
2.6531185233E+09   1.38297E+00   1.45242E+01   7.96234E+01  -1.06356E-10   7.23718E-01   2.43239E+00   1.77091E+00   1.49764E-10   0.00000E+00   7.00000E-05   1.11240E-09
2.6531204978E+09   1.38297E+00   1.44527E+01   7.90474E+01  -1.07262E-10   7.21837E-01   2.43349E+00   1.77091E+00   1.51040E-10   0.00000E+00   7.00000E-05   1.11950E-09
2.6531218962E+09   1.38297E+00   1.44023E+01   7.86269E+01  -1.07262E-10   7.20709E-01   2.43151E+00   1.77091E+00   1.51040E-10   0.00000E+00   7.00000E-05   1.12460E-09
2.6531232947E+09   1.38297E+00   1.43520E+01   7.82064E+01  -1.00892E-10   7.19580E-01   2.42953E+00   1.77091E+00   1.42070E-10   0.00000E+00   7.00000E-05   1.12963E-09
2.6531248310E+09   1.38297E+00   1.42978E+01   7.77830E+01  -1.00892E-10   7.17793E-01   2.43543E+00   1.77091E+00   1.42070E-10   0.00000E+00   7.00000E-05   1.13524E-09
2.6531263673E+09   1.38297E+00   1.42435E+01   7.73596E+01  -1.02922E-10   7.16006E-01   2.44132E+00   1.77091E+00   1.44930E-10   0.00000E+00   7.00000E-05   1.14083E-09
2.6531279704E+09   1.38297E+00   1.41874E+01   7.69271E+01  -1.02922E-10   7.14548E-01   2.44192E+00   1.77091E+00   1.44930E-10   0.00000E+00   7.00000E-05   1.14677E-09
2.6531295736E+09   1.38297E+00   1.41313E+01   7.64945E+01  -9.84458E-11   7.13090E-01   2.44253E+00   1.77091E+00   1.38627E-10   0.00000E+00   7.00000E-05   1.15259E-09
2.6531312496E+09   1.38297E+00   1.40743E+01   7.60189E+01  -9.84458E-11   7.11256E-01   2.44771E+00   1.77091E+00   1.38627E-10   0.00000E+00   7.00000E-05   1.15878E-09
2.6531329257E+09   1.38297E+00   1.40172E+01   7.55434E+01  -9.97123E-11   7.09422E-01   2.45289E+00   1.77091E+00   1.40411E-10   0.00000E+00   7.00000E-05   1.16486E-09
2.6531346807E+09   1.38297E+00   1.39589E+01   7.50689E+01  -9.97123E-11   7.07541E-01   2.45803E+00   1.77091E+00   1.40411E-10   0.00000E+00   7.00000E-05   1.17135E-09
2.6531364358E+09   1.38297E+00   1.39006E+01   7.45945E+01  -9.52433E-11   7.05660E-01   2.46317E+00   1.77092E+00   1.34118E-10   0.00000E+00   7.00000E-05   1.17777E-09
2.6531382732E+09   1.38297E+00   1.38404E+01   7.41433E+01  -9.52433E-11   7.03896E-01   2.46604E+00   1.77092E+00   1.34118E-10   0.00000E+00   7.00000E-05   1.18462E-09
2.6531401106E+09   1.38297E+00   1.37802E+01   7.36921E+01  -9.57185E-11   7.02133E-01   2.46891E+00   1.77092E+00   1.34788E-10   0.00000E+00   7.00000E-05   1.19127E-09
2.6531420433E+09   1.38297E+00   1.37192E+01   7.31805E+01  -9.57185E-11   6.99570E-01   2.48164E+00   1.77092E+00   1.34788E-10   0.00000E+00   7.00000E-05   1.19840E-09
2.6531439761E+09   1.38297E+00   1.36582E+01   7.26689E+01  -9.10231E-11   6.97007E-01   2.49437E+00   1.77092E+00   1.28176E-10   0.00000E+00   7.00000E-05   1.20545E-09
2.6531460085E+09   1.38297E+00   1.35951E+01   7.21589E+01  -9.10231E-11   6.95126E-01   2.49734E+00   1.77092E+00   1.28176E-10   0.00000E+00   7.00000E-05   1.21302E-09
2.6531480410E+09   1.38297E+00   1.35321E+01   7.16490E+01  -9.11109E-11   6.93245E-01   2.50032E+00   1.77092E+00   1.28300E-10   0.00000E+00   7.00000E-05   1.22037E-09
2.6531501812E+09   1.38297E+00   1.34679E+01   7.11393E+01  -9.11109E-11   6.91082E-01   2.50641E+00   1.77092E+00   1.28300E-10   0.00000E+00   7.00000E-05   1.22828E-09
2.6531523215E+09   1.38297E+00   1.34036E+01   7.06297E+01  -8.85995E-11   6.88918E-01   2.51249E+00   1.77092E+00   1.24764E-10   0.00000E+00   7.00000E-05   1.23602E-09
2.6531545788E+09   1.38297E+00   1.33376E+01   7.01018E+01  -8.85995E-11   6.87460E-01   2.50929E+00   1.77092E+00   1.24764E-10   0.00000E+00   7.00000E-05   1.24435E-09
2.6531568362E+09   1.38297E+00   1.32715E+01   6.95740E+01  -8.80909E-11   6.86003E-01   2.50609E+00   1.77092E+00   1.24048E-10   0.00000E+00   7.00000E-05   1.25245E-09
2.6531592201E+09   1.38297E+00   1.32039E+01   6.90342E+01  -8.80909E-11   6.84168E-01   2.50728E+00   1.77092E+00   1.24048E-10   0.00000E+00   7.00000E-05   1.26120E-09
2.6531616040E+09   1.38297E+00   1.31363E+01   6.84944E+01  -8.34045E-11   6.82334E-01   2.50847E+00   1.77092E+00   1.17449E-10   0.00000E+00   7.00000E-05   1.26972E-09
2.6531641218E+09   1.38296E+00   1.30668E+01   6.79592E+01  -8.34045E-11   6.79607E-01   2.52015E+00   1.77092E+00   1.17449E-10   0.00000E+00   7.00000E-05   1.27892E-09
2.6531666397E+09   1.38296E+00   1.29973E+01   6.74240E+01  -8.44309E-11   6.76879E-01   2.53183E+00   1.77092E+00   1.18895E-10   0.00000E+00   7.00000E-05   1.28784E-09
2.6531693046E+09   1.38296E+00   1.29260E+01   6.68820E+01  -8.44309E-11   6.74716E-01   2.53652E+00   1.77092E+00   1.18895E-10   0.00000E+00   7.00000E-05   1.29749E-09
2.6531719695E+09   1.38296E+00   1.28548E+01   6.63399E+01  -8.14332E-11   6.72553E-01   2.54122E+00   1.77092E+00   1.14673E-10   0.00000E+00   7.00000E-05   1.30669E-09
2.6531747939E+09   1.38296E+00   1.27828E+01   6.57800E+01  -8.14332E-11   6.71424E-01   2.53425E+00   1.77092E+00   1.14674E-10   0.00000E+00   7.00000E-05   1.31666E-09
2.6531776183E+09   1.38296E+00   1.27108E+01   6.52201E+01  -7.86387E-11   6.70295E-01   2.52728E+00   1.77092E+00   1.10739E-10   0.00000E+00   7.00000E-05   1.32605E-09
2.6531806066E+09   1.38296E+00   1.26388E+01   6.46601E+01  -7.86387E-11   6.68508E-01   2.52886E+00   1.77092E+00   1.10739E-10   0.00000E+00   7.00000E-05   1.33622E-09
2.6531835950E+09   1.38296E+00   1.25668E+01   6.41001E+01  -7.72383E-11   6.66721E-01   2.53043E+00   1.77092E+00   1.08767E-10   0.00000E+00   7.00000E-05   1.34550E-09
2.6531867670E+09   1.38296E+00   1.24967E+01   6.35228E+01  -7.72383E-11   6.65592E-01   2.52601E+00   1.77092E+00   1.08767E-10   0.00000E+00   7.00000E-05   1.35558E-09
2.6531899390E+09   1.38296E+00   1.24265E+01   6.29455E+01  -7.57508E-11   6.64464E-01   2.52158E+00   1.77092E+00   1.06672E-10   0.00000E+00   7.00000E-05   1.36457E-09
2.6531933053E+09   1.38296E+00   1.23595E+01   6.24143E+01  -7.57508E-11   6.63335E-01   2.51930E+00   1.77092E+00   1.06672E-10   0.00000E+00   7.00000E-05   1.37431E-09
2.6531966716E+09   1.38296E+00   1.22925E+01   6.18832E+01  -7.27710E-11   6.62206E-01   2.51701E+00   1.77092E+00   1.02476E-10   0.00000E+00   7.00000E-05   1.38271E-09
2.6532002444E+09   1.38296E+00   1.22300E+01   6.13950E+01  -7.27710E-11   6.60889E-01   2.51942E+00   1.77092E+00   1.02476E-10   0.00000E+00   7.00000E-05   1.39180E-09
2.6532038173E+09   1.38296E+00   1.21676E+01   6.09069E+01  -7.25259E-11   6.59572E-01   2.52183E+00   1.77092E+00   1.02131E-10   0.00000E+00   7.00000E-05   1.39912E-09
2.6532076090E+09   1.38296E+00   1.21128E+01   6.04687E+01  -7.25259E-11   6.59572E-01   2.51342E+00   1.77092E+00   1.02131E-10   0.00000E+00   7.00000E-05   1.40701E-09
2.6532114008E+09   1.38296E+00   1.20580E+01   6.00304E+01  -7.07012E-11   6.59572E-01   2.50501E+00   1.77092E+00   9.95620E-11   0.00000E+00   7.00000E-05   1.41293E-09
2.6532154318E+09   1.38296E+00   1.20122E+01   5.97075E+01  -7.07012E-11   6.59571E-01   2.50058E+00   1.77092E+00   9.95621E-11   0.00000E+00   7.00000E-05   1.41930E-09
2.6532194629E+09   1.38296E+00   1.19664E+01   5.93845E+01  -6.97083E-11   6.59571E-01   2.49615E+00   1.77092E+00   9.81640E-11   0.00000E+00   7.00000E-05   1.42241E-09
2.6532259901E+09   1.38296E+00   1.19239E+01   5.90261E+01  -6.97083E-11   6.60887E-01   2.48443E+00   1.77093E+00   9.81641E-11   0.00000E+00   7.00000E-05   1.42749E-09
2.6532325173E+09   1.38296E+00   1.18814E+01   5.86678E+01  -6.96204E-11   6.62203E-01   2.47271E+00   1.77093E+00   9.80403E-11   0.00000E+00   7.00000E-05   1.42199E-09
2.6532504000E+09   1.38296E+00   1.19410E+01   5.90571E+01  -6.96204E-11   6.70384E-01   2.43389E+00   1.77093E+00   9.80404E-11   0.00000E+00   7.00000E-05   1.40738E-09
2.6532682827E+09   1.38296E+00   1.20006E+01   5.94464E+01  -7.09969E-11   6.78565E-01   2.39506E+00   1.77093E+00   9.99790E-11   0.00000E+00   7.00000E-05   1.37415E-09
2.6532741984E+09   1.38296E+00   1.20612E+01   5.98925E+01  -7.09969E-11   6.82279E-01   2.37803E+00   1.77093E+00   9.99790E-11   0.00000E+00   7.00000E-05   1.36340E-09
2.6532801142E+09   1.38296E+00   1.21218E+01   6.03385E+01  -7.39505E-11   6.85994E-01   2.36100E+00   1.77093E+00   1.04138E-10   0.00000E+00   7.00000E-05   1.35103E-09
2.6532864698E+09   1.38296E+00   1.22001E+01   6.09318E+01  -7.39505E-11   6.88485E-01   2.36015E+00   1.77093E+00   1.04138E-10   0.00000E+00   7.00000E-05   1.33811E-09
2.6532928254E+09   1.38296E+00   1.22785E+01   6.15251E+01  -7.44380E-11   6.90977E-01   2.35929E+00   1.77093E+00   1.04825E-10   0.00000E+00   7.00000E-05   1.32447E-09
2.6532961839E+09   1.38296E+00   1.23237E+01   6.18727E+01  -7.44380E-11   6.92952E-01   2.35137E+00   1.77093E+00   1.04825E-10   0.00000E+00   7.00000E-05   1.31738E-09
2.6532995424E+09   1.38295E+00   1.23688E+01   6.22202E+01  -7.70284E-11   6.94927E-01   2.34344E+00   1.77093E+00   1.08473E-10   0.00000E+00   7.00000E-05   1.31014E-09
2.6533030476E+09   1.38295E+00   1.24178E+01   6.25974E+01  -7.70284E-11   6.95961E-01   2.34665E+00   1.77093E+00   1.08473E-10   0.00000E+00   7.00000E-05   1.30271E-09
2.6533065528E+09   1.38295E+00   1.24667E+01   6.29746E+01  -7.76028E-11   6.96995E-01   2.34986E+00   1.77093E+00   1.09281E-10   0.00000E+00   7.00000E-05   1.29521E-09
2.6533102253E+09   1.38295E+00   1.25194E+01   6.33757E+01  -7.76028E-11   6.98840E-01   2.34399E+00   1.77093E+00   1.09281E-10   0.00000E+00   7.00000E-05   1.28748E-09
2.6533138979E+09   1.38295E+00   1.25722E+01   6.37767E+01  -8.01717E-11   7.00686E-01   2.33812E+00   1.77093E+00   1.12899E-10   0.00000E+00   7.00000E-05   1.27979E-09
